id,name,headquarter,country_id,founded_year
49344,Torus Magnetic,Lisbon,141,2000
49345,Salamander Impulsive,Canberra,9,2016
49346,Wan Swamp,Doha,142,2019
49347,Horizontal Library,Ottawa,31,2002
49348,Light Bilge,Kingstown ,148,2012
49349,Scared Announcer,Addis Ababa,58,2004
49350,Rubbery Moscato,Lusaka,195,2005
49351,Planner Cold,Honiara,160,2003
49352,Minty Ledger,Rome,83,2015
49353,Simple Lose,Apia,149,2004
49354,Huge Expertise,Andorra la Vella,4,2017
49355,Nuclear Cataract,Saint George’s,68,2003
49356,Cathode Burgundy,Bangkok,175,2016
49357,Store Contemporary,Budapest,75,2014
49358,Stubborn Infield,Brussels,17,2023
49359,Crazy Area,Bangui,33,2008
49360,Metallic Desert,Conakry,70,2020
49361,Neat Graph,Jerusalem,82,2013
49362,Trombone Nippy,Kingston,84,2001
49363,Messy Bin,Brussels,17,2020
49364,Gravitational Touch,Ashgabat,181,2019
49365,Ricotta Obtuse,Bridgetown,15,2001
49366,Basic Lumber,Yaounde,30,2014
49367,Appreciation Hidden,Cape Town,162,2004
49368,Accepting Goal,Moroni,38,2014
49369,Genre Glad,Canberra,9,2010
49370,Friendly Instrument,Andorra la Vella,4,2005
49371,Grating Pit,Yaounde,30,2023
49372,Market Sad,Bridgetown,15,2018
49373,Coupe Chocolate,Zagreb,43,2007
49374,Detail Mild,Cairo,53,2003
49375,Bronze Mullion,Bridgetown,15,2003
49376,Lemon Square,Accra,66,2016
49377,Heather Interval,Nur Sultan,87,2018
49378,Chocolate All,Dhaka,14,2009
49379,Barolo Collinear,Ouagadougou,27,2008
49380,Cycle Perpendicular,Brasilia,24,2012
49381,Burning Level,Zagreb,43,2007
49382,Slur Legato,Tashkent,189,2001
49383,Improvement Grave,Washington D.C.,187,2023
49384,Defense Obsolete,Manama,13,2004
49385,Sunny Tarragon,Basseterre,146,2011
49386,Basin Lazy,Minsk,16,2023
49387,Rowdy Silo,Hanoi,193,2002
49388,Timid Collateral,Hanoi,193,2022
49389,Threaded Acacia,Bishkek,93,2012
49390,Copper Buttery,Luxembourg,102,2021
49391,Group Frigid,Havana,44,2002
49392,Skyway Mashed,Kuwait City,92,2012
49393,Headset Chalky,Harare,40,2000
49394,International Tin,Amman,86,2009
49395,Denouement Wintry,Luxembourg,102,2011
49396,Analog Electric,Beirut,96,2002
49397,Market Icy,Niamey,128,2018
49398,Grenade Isothermal,Bucharest,143,2011
49399,Clarinet Irregular,Saint John’s,6,2007
49400,Aluminum Friendly,Havana,44,2003
49401,Tense Tartar,Harare,40,2013
49402,Palisade Central,Oslo,130,2003
49403,Interface Central,Yaounde,30,2004
49404,Energy Stern,Gitega,28,2005
49405,Trim Chocolate,Kampala,183,2004
49406,Glowing Liberty,Kigali,145,2022
49407,Rainy Theater,Tarawa Atoll,89,2004
49408,Root Right,Riyadh,152,2010
49409,Microphone Brass,Ottawa,31,2017
49410,Tossed Slate,Georgetown,72,2006
49411,Bold Peninsula,Tarawa Atoll,89,2006
49412,Snippet Slow,Honiara,160,2017
49413,Cyclist Lower,Kathmandu,124,2023
49414,Open Gun,Belgrade,154,2015
49415,Supervisor Exact,Basseterre,146,2005
49416,Velour Genteel,Paramaribo,167,2016
49417,Content Speedy,Skopje,103,2011
49418,Meek Castle,Minsk,16,2017
49419,Bucket Rude,Melekeok,133,2004
49420,Stone Prefix,Vienna,10,2015
49421,Principal Analyst,Wellington,126,2022
49422,Meat Scalding,Quito,52,2011
49423,Primordial Armament,Panama City,135,2007
49424,Purple Capital,Accra,66,2008
49425,Flush Cottage,Moroni,38,2020
49426,Exhaustive Recipe,Sao Tome,151,2016
49427,Brass Timer,Sarajevo,22,2006
49428,Funny Adapter,Dhaka,14,2022
49429,Projection Light,Monte Carlo,116,2021
49430,Cobra Libretto,Asuncion,137,2017
49431,Concrete Acute,Budapest,75,2000
49432,Tender Shoot,Baghdad,80,2008
49433,Savory Opacity,Beijing,36,2002
49434,Account Humid,Suva,59,2007
49435,Brave Span,Addis Ababa,58,2010
49436,Cadet Archaic,Mbabane,168,2021
49437,Pushback Breezy,Tripoli,99,2012
49438,Transit Round,Berne,170,2005
49439,Humid Riesling,Dublin,81,2006
49440,Intense Collision,Kigali,145,2011
49441,Median Queue,Bamako,108,2009
49442,Agile Circle,Havana,44,2004
49443,Couch Threaded,Doha,142,2016
49444,Random Chenille,Ouagadougou,27,2006
49445,Leather Stew,Athens,67,2016
49446,Dark Zesty,Damascus,171,2012
49447,Garden Tough,Helsinki,60,2012
49448,Cold Cevian,Belmopan,18,2022
49449,Pigment Nullary,Abuja,129,2000
49450,Chalky Ray,Harare,40,2010
49451,Octree Emerald,Yerevan,8,2009
49452,Mode Investor,Maputo,120,2011
49453,Crunchy Music,Asuncion,137,2005
49454,Rapids Mean,Nur Sultan,87,2007
49455,Field Elaborate,Ashgabat,181,2015
49456,Collinear Absorption,Kuwait City,92,2010
49457,Quick Chart,Manila,139,2012
49458,Simple Variable,Dublin,81,2017
49459,Fuchsia Celesta,Dublin,81,2011
49460,Thundering Mahogany,Malabo,55,2023
49461,Largo Asadero,Seoul,91,2010
49462,Move Tiny,Singapore,157,2010
49463,Store Diagonal,Asmara,56,2002
49464,Tube Minty,Luxembourg,102,2013
49465,Point Raw,Manila,139,2008
49466,Accent Partial,Jerusalem,82,2004
49467,Long Anchovy,Pyongyang,90,2006
49468,Writer Primordial,Zagreb,43,2019
49469,Seed Proper,Saint John’s,6,2021
49470,Golden Mixture,Ouagadougou,27,2002
49471,Jet Front,Yerevan,8,2013
49472,Margarine Regular,Prague,46,2015
49473,Coffee Wraith,Bandar Seri Begawan,25,2002
49474,Vintage Squib,Phnom Penh,29,2009
49475,Persistent Pesto,Castries,147,2023
49476,Coped Dog,Apia,149,2013
49477,Fantail Laminated,Djibouti,48,2012
49478,Charitable Roundel,Hanoi,193,2020
49479,Binary Jigsaw,Tehran,79,2006
49480,Commutative Popup,Ouagadougou,27,2001
49481,River Random,Nicosia,45,2018
49482,Wide Block,Singapore,157,2021
49483,Celeste Bearing,Belgrade,154,2020
49484,Flue Damp,Port-Vila,190,2006
49485,Hickory Every,Podgorica,118,2003
49486,Solid Speedy,Lusaka,195,2004
49487,Nutmeg Blaring,Nouakchott,111,2022
49488,Dichotomic Skin,Vientiane,94,2009
49489,Photon Indulgent,Malabo,55,2007
49490,Plumb Reef,Roseau,49,2023
49491,Tense Arena,Prague,46,2015
49492,Sizzling Sealer,Montevideo,188,2005
49493,Paper Image,Copenhagen,47,2021
49494,Chill Banylus,Chisinau,115,2023
49495,Rosy Loan,Conakry,70,2010
49496,Beam Associative,Yamoussoukro,42,2007
49497,Square Shy,Oslo,130,2001
49498,Frigid Anion,Sarajevo,22,2017
49499,Frosty Scotia,Windhoek,122,2022
49500,String Chewy,Kingston,84,2004
49501,Boolean Burgundy,Paris,61,2015
49502,Engine Bounded,Tokyo,85,2020
49503,Maximum Pyramid,Reykjavik,76,2013
49504,Spire Witty,Basseterre,146,2010
49505,Base Partial,Ankara,180,2001
49506,Marsh Shabby,Bratislava,158,2007
49507,Dichotomic Gouda,Dodoma,174,2010
49508,Olive Vibrato,Sarajevo,22,2020
49509,Burning Folio,Ouagadougou,27,2021
49510,Bare Tessellation,Amman,86,2011
49511,Baked Instructor,Budapest,75,2013
49512,Screen Hushed,Hanoi,193,2012
49513,Lazy File,Copenhagen,47,2011
49514,Recall Pizzicato,Rome,83,2015
49515,Cabinet Primordial,Addis Ababa,58,2020
49516,Steel Leading,Caracas,192,2000
49517,Gain Cheerful,Asuncion,137,2021
49518,Cricket Blistering,Belgrade,154,2010
49519,Block Associative,Montevideo,188,2011
49520,Hutch Express,Kabul,1,2010
49521,Diffusion Frosty,Ashgabat,181,2002
49522,Debit Dense,Tallinn,57,2005
49523,Similar Mall,Yamoussoukro,42,2005
49524,Savory Valley,Bogota,37,2023
49525,Fat Page,Dublin,81,2022
49526,Cyclic Ideation,Bandar Seri Begawan,25,2022
49527,Sleek Funnel,Basseterre,146,2003
49528,Iron Formation,Conakry,70,2022
49529,Deque Nutty,London,186,2020
49530,Swarm Rectangle,Budapest,75,2006
49531,Blistering Container,Abuja,129,2014
49532,Bow Direct,Bangkok,175,2010
49533,Imperative Sunny,Melekeok,133,2002
49534,Patch Blue,Kampala,183,2007
49535,Queso Beige,Port Louis,112,2010
49536,Burn Soft,London,186,2008
49537,Cabernet Threaded,La Paz,21,2016
49538,Ladder Claret,Algiers,3,2003
49539,Grid Endothermic,Damascus,171,2021
49540,Seasoned Atlas,Thimphu,20,2004
49541,Hockey Steamed,Yamoussoukro,42,2012
49542,Auburn Particle,Thimphu,20,2006
49543,Kiwi Muffled,Addis Ababa,58,2016
49544,Dormer Generative,Managua,127,2018
49545,Irregular Wax,Asuncion,137,2005
49546,Flush Lynx,Bamako,108,2007
49547,Mechanical Thrust,London,186,2015
49548,Click Golden,Basseterre,146,2012
49549,Acidic Encumbrance,Kampala,183,2008
49550,Another Salamander,Nay Pyi Taw,121,2013
49551,Central Spec,Amsterdam,125,2009
49552,Vector Woolen,Berlin,65,2023
49553,Lenient River,Guatemala City,69,2010
49554,Alert Green,Accra,66,2018
49555,Scan Corporate,Libreville,62,2007
49556,Inclusive Reveal,Nur Sultan,87,2006
49557,Plum Comment,Tbilisi,64,2013
49558,Latent Discriminant,Basseterre,146,2012
49559,Doorjamb Dull,Lima,138,2007
49560,Bowl Aquamarine,Jerusalem,82,2013
49561,Frayed Lard,Bishkek,93,2007
49562,Overhang Quadratic,Yaren District,123,2014
49563,Chestnut Float,Maputo,120,2016
49564,Glad Lemon,Belgrade,154,2008
49565,Chimichanga Bland,Tallinn,57,2018
49566,Collinear Module,Yaounde,30,2009
49567,Chocolate Skin,Vilnius,101,2006
49568,Sack Drab,Damascus,171,2018
49569,Paddle Vivid,Vienna,10,2000
49570,Payment Savage,Luxembourg,102,2014
49571,Obliging Emmentaler,Malabo,55,2019
49572,Primordial Map,Seoul,91,2008
49573,Regular Bracket,Phnom Penh,29,2010
49574,Catalyst Slim,Kampala,183,2017
49575,Gabardine Deafening,Gitega,28,2006
49576,Scared Watchtower,Vilnius,101,2012
49577,Jigsaw Resonnt,Jerusalem,82,2009
49578,Sap Pure,Berne,170,2022
49579,Absolute Pilaster,Mbabane,168,2009
49580,Passenger Jet,Panama City,135,2008
49581,Loop Leather,Port Moresby ,136,2001
49582,Gradient Braised,Ankara,180,2009
49583,Bargain Diagonal,La Paz,21,2009
49584,Sad Bumper,Hanoi,193,2010
49585,Cape Rapid,Bamako,108,2005
49586,Small Sale,Bandar Seri Begawan,25,2014
49587,Score Ancient,Luanda,5,2010
49588,Grim Copyright,Luanda,5,2017
49589,Swift Bumper,Gaborone,23,2016
49590,Data Jovial,Port Moresby ,136,2019
49591,Burrito Cold,Majuro,110,2011
49592,Axe Reduced,Asmara,56,2004
49593,Assistant Brown,Sao Tome,151,2019
49594,Function Glossy,Nay Pyi Taw,121,2016
49595,Recipe Nullary,Valletta,109,2017
49596,Dark Import,Tripoli,99,2019
49597,Caption Abstract,Ramallah,134,2011
49598,Greedy Dessert,Amsterdam,125,2015
49599,Nutty Traffic,Funafuti province,182,2001
49600,Maximum Pedestal,Tegucigalpa,74,2001
49601,Seasoned Grenade,Vilnius,101,2019
49602,Death Deterministic,Oslo,130,2001
49603,Legato Sky,Port-Vila,190,2004
49604,Exact Palisade,Freetown,156,2005
49605,Tower Worn,Bucharest,143,2018
49606,Strong Diffraction,Luxembourg,102,2005
49607,Landscape Volumetric,Palikir,114,2002
49608,Staccato Datum,Mbabane,168,2018
49609,Rectilinear Polo,Ottawa,31,2017
49610,Isothermal Grenade,Banjul,63,2020
49611,Child Warped,San Jose,41,2023
49612,Cerulean Prison,Bishkek,93,2015
49613,Shy Sash,Helsinki,60,2007
49614,Constraint Rigid,Vientiane,94,2016
49615,Faucet Excited,Tunis,179,2000
49616,Cue Cerulean,Kuwait City,92,2002
49617,Script Chilly,Porto-Novo,19,2012
49618,Unary Ivy,Bangkok,175,2007
49619,Weed Little,Tripoli,99,2004
49620,Radiant Grid,La Paz,21,2022
49621,Steel Scenario,Moroni,38,2007
49622,Balustrade Wary,Belmopan,18,2007
49623,Silly Benefit,Madrid,164,2022
49624,Syrupy Incircle,Maseru,97,2006
49625,Isothermal Volley,La Paz,21,2022
49626,Lead Chocolaty,Kingston,84,2015
49627,Teal Brightness,Georgetown,72,2004
49628,Savory Oil,Juba,163,2002
49629,Boilerplate Resolving,San Salvador,54,2021
49630,Rounded Blanc,Sanaa,194,2007
49631,Atomic Stem,Helsinki,60,2008
49632,Olive Arneis,Suva,59,2000
49633,Stager Prepared,Bratislava,158,2018
49634,Function Dry,Nur Sultan,87,2015
49635,Pepato Vibrant,Dublin,81,2014
49636,Heather Gold,Juba,163,2023
49637,Concentric Bow,Castries,147,2005
49638,Chit Fuchsia,Nicosia,45,2000
49639,Tiger Mild,La Paz,21,2008
49640,Rate Steamed,Addis Ababa,58,2010
49641,Hot Technology,Havana,44,2013
49642,Urn Hoary,Doha,142,2006
49643,Feist Breezy,Djibouti,48,2008
49644,Oscillating Model,Santo Domingo,50,2003
49645,Porter Silver,Prague,46,2021
49646,Legacy Analyst,Bangkok,175,2016
49647,Coach Ordered,Reykjavik,76,2017
49648,Community Complete,Prague,46,2017
49649,Layer Annoying,Port-au-Prince,73,2006
49650,Closed Pollen,Santiago,35,2014
49651,Excited Duplex,Hanoi,193,2023
49652,Runoff Kinetic,Harare,40,2009
49653,Obliging Tetrad,Addis Ababa,58,2014
49654,Irregular Redoubt,Managua,127,2008
49655,Gig Sweet,Paramaribo,167,2017
49656,Crunchy Flag,Buenos Aires,7,2005
49657,Ketchup Muted,Rome,83,2006
49658,Collinear Render,Luanda,5,2015
49659,Isochoric Inference,Dushanbe,173,2003
49660,Whisky Gilded,Nicosia,45,2007
49661,Felt Shed,Havana,44,2003
49662,Presto Ship,Gaborone,23,2016
49663,Tread Several,Georgetown,72,2015
49664,Allegory Undecidable,Berne,170,2019
49665,Rancid Reload,Djibouti,48,2010
49666,Blocking Rower,Port-au-Prince,73,2005
49667,Yeast Ordered,Vientiane,94,2019
49668,Longshoreman Quadratic,Tripoli,99,2018
49669,Expense Chromatic,Washington D.C.,187,2013
49670,Muffled Diffraction,Lisbon,141,2009
49671,Pitch Strong,Abu Dhabi,185,2007
49672,Dynamic Monument,San Jose,41,2017
49673,Brass Input,Juba,163,2014
49674,Hidden Check,Castries,147,2009
49675,Mantel Speedy,Mexico City,113,2005
49676,Proton Taxonomic,Suva,59,2017
49677,Genteel Stew,Buenos Aires,7,2017
49678,Achromatic Station,Kabul,1,2014
49679,Loader Humid,Monrovia,98,2018
49680,Sluggish Image,Algiers,3,2005
49681,Vocoder Universal,Praia,32,2004
49682,Sizzling Bow,Tallinn,57,2011
49683,Gallery Smart,Taipei,172,2020
49684,Second Cold,Amsterdam,125,2009
49685,Figurative Bug,Warsaw,140,2021
49686,Honest Nutmeg,Majuro,110,2008
49687,Quay Wicker,Guatemala City,69,2020
49688,Proton Dry,Honiara,160,2015
49689,Green Hexagon,Saint John’s,6,2008
49690,Minimum Strip,Warsaw,140,2001
49691,Clearance Golden,Maseru,97,2018
49692,International Sphere,Copenhagen,47,2007
49693,Extraction Coincident,Tokyo,85,2022
49694,Inventive Keyframe,Skopje,103,2018
49695,Pseudonym Crispy,Yerevan,8,2006
49696,Red Producer,Tallinn,57,2006
49697,Achromatic Regression,Rome,83,2002
49698,Beveled Ride,Baghdad,80,2010
49699,Shrewd Ice,Nay Pyi Taw,121,2022
49700,Vintage Simulcast,Dili,51,2012
49701,Tender Shoal,Helsinki,60,2014
49702,Prepared Guide,Nouakchott,111,2005
49703,Grain Metallic,Vaduz,100,2021
49704,Quetzal Loyal,Jerusalem,82,2020
49705,Cruel Script,Helsinki,60,2006
49706,Eaves Gentle,Tashkent,189,2019
49707,Dynamic Wood,Nassau,12,2011
49708,Gallon Taxonomic,Monrovia,98,2002
49709,Nippy West,Palikir,114,2009
49710,Plain Cork,Gaborone,23,2013
49711,Frigid Drywall,San Salvador,54,2010
49712,District Source,Dushanbe,173,2014
49713,Unsorted Kelp,Damascus,171,2023
49714,Happy Plaster,Luxembourg,102,2017
49715,Cube Cyan,Valletta,109,2015
49716,Walk Constant,Vienna,10,2008
49717,Rectilinear Cobbler,Kingston,84,2000
49718,Banquette Isothermal,Dakar,153,2014
49719,Dry Porter,Conakry,70,2009
49720,Take Blocky,Libreville,62,2018
49721,Soccer Chill,Dushanbe,173,2008
49722,Witty Dowel,Riga,95,2008
49723,Coherent Synth,Manama,13,2015
49724,Grappa Round,Gitega,28,2012
49725,Creative App,Malabo,55,2005
49726,Copy Principal,Prague,46,2021
49727,Recursion Vicious,Athens,67,2022
49728,Diffuse Achromatic,Yamoussoukro,42,2004
49729,Collinear Pole,Mexico City,113,2005
49730,Radiation Diagonal,Vatican City,191,2005
49731,Tributary Binding,Jerusalem,82,2013
49732,Free Calorie,Maputo,120,2012
49733,Jar Lean,Canberra,9,2011
49734,Salmon House,Asmara,56,2022
49735,Intense Gutter,Beirut,96,2003
49736,Landfall Primary,Abu Dhabi,185,2000
49737,Shadow Radioactive,Vatican City,191,2002
49738,Stringy Rail,Belmopan,18,2007
49739,Synergy Genteel,Tripoli,99,2007
49740,Stool Searing,New Delhi,77,2013
49741,Flavorful Loop,Belgrade,154,2018
49742,Outlet Dyadic,Belmopan,18,2002
49743,Piano Sugary,Amman,86,2023
49744,Osprey Charitable,Abuja,129,2006
49745,Cocobolo Express,Singapore,157,2019
49746,Conduction Breezy,Port Louis,112,2010
49747,View Windy,Khartoum,166,2020
49748,Annuity Concave,Suva,59,2021
49749,Moderato Suite,Addis Ababa,58,2013
49750,Union Investor,Cape Town,162,2001
49751,Offline Palm,Brussels,17,2009
49752,Alley Courtly,Moroni,38,2014
49753,Nondeterministic Tequila,Bishkek,93,2015
49754,Internal Ocelot,Kingstown ,148,2021
49755,Breezy Crate,Muscat,131,2002
49756,Savory Soldier,Bridgetown,15,2017
49757,Gentle Jack,Djibouti,48,2008
49758,Gingham Pizzicato,Bogota,37,2022
49759,Candy Obliging,Porto-Novo,19,2003
49760,Entropy Each,Nicosia,45,2004
49761,Bent Points,Malabo,55,2013
49762,Charcoal Tartar,Tegucigalpa,74,2016
49763,Easement Spicy,Rome,83,2006
49764,Gravity Edible,Doha,142,2006
49765,Jumbo Barracuda,Libreville,62,2000
49766,Ferocious Transmitter,Bucharest,143,2015
49767,Molto Remote,Sao Tome,151,2019
49768,Diatonic Neat,Reykjavik,76,2008
49769,Cobalt Pilot,Port-Vila,190,2000
49770,Border Warm,Bamako,108,2002
49771,Investor Soluble,Belgrade,154,2022
49772,Layout Hidden,Baku,11,2020
49773,Setback Cheerful,Jakarta,78,2021
49774,Newel Slim,Ashgabat,181,2011
49775,Animation Brute,Windhoek,122,2016
49776,Universal Dog,Wellington,126,2021
49777,Ripe Bosun,Sanaa,194,2003
49778,Surrender Tender,Vaduz,100,2021
49779,Method Cyclic,N’Djamena,34,2023
49780,Excited Gravity,Ottawa,31,2005
49781,Fall Square,Harare,40,2000
49782,Weary Fuse,Gaborone,23,2019
49783,Queso Prepared,Ulaanbaatar,117,2000
49784,Convoluted Mirror,N’Djamena,34,2017
49785,Serious Manor,Monte Carlo,116,2001
49786,Castle Searing,Monrovia,98,2022
49787,Relaxation Scalding,Victoria,155,2003
49788,Damp Ride,Sanaa,194,2008
49789,Globe Oblique,Georgetown,72,2007
49790,Cataract Sweet,Tbilisi,64,2011
49791,Humble Resin,Port Moresby ,136,2006
49792,Filler Best,Nassau,12,2006
49793,Magenta Agreeance,Suva,59,2002
49794,Olive Chart,Santiago,35,2011
49795,Brute Force,Kingston,84,2015
49796,Fermata Scared,La Paz,21,2010
49797,Staccato Sound,Vienna,10,2011
49798,Gravity Quantum,Santiago,35,2011
49799,Imperative Global,Port Moresby ,136,2016
49800,Coincident Support,Accra,66,2022
49801,Damaged Analog,Podgorica,118,2011
49802,Clever Chain,Minsk,16,2014
49803,Hand Glum,Berlin,65,2017
49804,Clear Swamp,Nuku’alofa,177,2020
49805,Batter Savory,Zagreb,43,2001
49806,Branch Adagio,Guatemala City,69,2012
49807,Thumbnail Exhaustive,Tashkent,189,2003
49808,Plate Succulent,Ashgabat,181,2014
49809,Pole Augmenting,Beirut,96,2012
49810,Loyal Recurrence,Havana,44,2019
49811,Formal Provenance,Washington D.C.,187,2005
49812,Complement Principal,Sofia,26,2006
49813,Mild Locker,Riga,95,2013
49814,Warm Hook,Amman,86,2007
49815,Paste Commutative,Tokyo,85,2000
49816,Arroyo Humid,Quito,52,2014
49817,Graph Gentle,Niamey,128,2022
49818,Mute Mascarpone,Copenhagen,47,2011
49819,Frosty Member,Harare,40,2009
49820,Maximum Swatch,Buenos Aires,7,2016
49821,Randomized Originator,Reykjavik,76,2009
49822,Cold Varnish,Freetown,156,2005
49823,Radix Simmered,London,186,2017
49824,Photon Genteel,Warsaw,140,2021
49825,Khaki Locker,Nassau,12,2015
49826,Random Crankshaft,Ottawa,31,2020
49827,Local Encumbrance,Cape Town,162,2002
49828,Hardball Unsolvable,Skopje,103,2013
49829,Every Sphere,Gitega,28,2011
49830,South Crimson,Asmara,56,2019
49831,Wary Margin,Mexico City,113,2003
49832,Caribou Lower,Abu Dhabi,185,2005
49833,Avocado Ravelin,Tunis,179,2021
49834,Triplex Acyclic,Kathmandu,124,2021
49835,Accepting Rank,Beijing,36,2000
49836,Distance Merciless,Basseterre,146,2001
49837,Music Tranquil,Riyadh,152,2019
49838,Darby Randomized,Oslo,130,2023
49839,Inch Stale,Nuku’alofa,177,2019
49840,Isochoric Stain,Melekeok,133,2023
49841,Glacier Witty,Guatemala City,69,2001
49842,Actor Inventive,Bogota,37,2006
49843,Randomized Practice,Victoria,155,2019
49844,Amiable Buck,Vatican City,191,2005
49845,Clever Truss,Ljubljana,159,2016
49846,Isochoric Chapel,Mogadishu,161,2005
49847,Roaring Atmosphere,Apia,149,2014
49848,Excited Shrine,Belmopan,18,2018
49849,Kicker Greasy,Sri Jayewardenepura Kotte,165,2019
49850,Symmetric Betta,Sofia,26,2007
49851,Smoky Forest,Belmopan,18,2008
49852,Trite Basin,Niamey,128,2001
49853,Curious Bend,Dodoma,174,2000
49854,Bracket Covering,Jerusalem,82,2018
49855,Rank Weapon,Dushanbe,173,2015
49856,Estuary Legato,Port Moresby ,136,2011
49857,Fossil Quantum,Brazzaville,39,2007
49858,Bed Generous,Palikir,114,2011
49859,Right Whisky,Luanda,5,2007
49860,Forte Drab,Juba,163,2012
49861,Event Ecru,Yamoussoukro,42,2018
49862,Terminal Quiet,Port-au-Prince,73,2003
49863,Universal Screed,Dakar,153,2016
49864,Fencing Sugary,Pyongyang,90,2002
49865,Sanding Direct,London,186,2000
49866,Scotia Insulated,Libreville,62,2017
49867,Direct Goat,Madrid,164,2015
49868,Energy Null,Roseau,49,2002
49869,Unproductive Motel,Thimphu,20,2000
49870,Cabinet Easy,Minsk,16,2018
49871,Icy Mint,Rabat,119,2023
49872,Record Horizontal,Yaren District,123,2006
49873,Searing Hotel,Majuro,110,2005
49874,Raisin Mean,Funafuti province,182,2005
49875,Resonance Ebony,Nicosia,45,2012
49876,Interior Port,Port Moresby ,136,2001
49877,Unary Skyscraper,Mbabane,168,2000
49878,Border Equilateral,Paris,61,2010
49879,Mall Ascent,Ouagadougou,27,2013
49880,Equidistant University,Manama,13,2008
49881,Stern Skin,Kingstown ,148,2016
49882,Detail Humongous,Singapore,157,2013
49883,Dry Stack,Minsk,16,2001
49884,Nuclear Caliper,Zagreb,43,2003
49885,Swale Vertical,Port Moresby ,136,2015
49886,Serious Island,Dublin,81,2021
49887,Sad Burl,Nassau,12,2020
49888,Claret Poodle,Rome,83,2017
49889,Store Weathered,Vientiane,94,2017
49890,Principal Balustrade,Stockholm,169,2006
49891,Browser New,San Salvador,54,2004
49892,Return Affable,Chisinau,115,2019
49893,Adiabatic Interface,Panama City,135,2023
49894,Rosy Tray,Reykjavik,76,2011
49895,Norm Exponential,Bridgetown,15,2005
49896,Parallel Novella,Nouakchott,111,2009
49897,Vintage Node,Windhoek,122,2019
49898,Siamese Gentle,Abu Dhabi,185,2004
49899,Flush Threshold,Reykjavik,76,2005
49900,Sugary Course,Caracas,192,2002
49901,Fixed Chardonnay,Prague,46,2010
49902,Discount Magenta,Nicosia,45,2018
49903,Denim Synchronic,Dhaka,14,2006
49904,Pizzicato Landing,Khartoum,166,2009
49905,Abstract Penny,Vaduz,100,2005
49906,Freeway Crimson,Jakarta,78,2006
49907,Beta Simple,Vienna,10,2013
49908,Jarhead White,Cape Town,162,2016
49909,Baryon Humongous,Rabat,119,2014
49910,Wine Future,Yamoussoukro,42,2003
49911,Novel Subcompact,Tegucigalpa,74,2019
49912,Optical Dolce,Niamey,128,2012
49913,Dark Twitch,Port-Vila,190,2016
49914,Tender Double,Ulaanbaatar,117,2007
49915,Preservative Unsolvable,Bamako,108,2017
49916,Legend Square,Khartoum,166,2011
49917,Scan Magnetic,Jerusalem,82,2013
49918,Texture Cold,Conakry,70,2008
49919,Flannel Counting,Freetown,156,2010
49920,Vinegar Indulgent,Seoul,91,2018
49921,Inning Primordial,Maputo,120,2015
49922,Merry Tangerine,Beijing,36,2021
49923,Conduction Juvenile,Tripoli,99,2013
49924,External Myth,Asuncion,137,2013
49925,Juvenile Claim,Jakarta,78,2014
49926,Chapel Simple,Kuala Lumpur,106,2011
49927,Trunk Burning,Copenhagen,47,2021
49928,Chalky Radian,Ottawa,31,2003
49929,Blaring Binary,Algiers,3,2021
49930,Timber Noisy,Bissau,71,2003
49931,Fall Frayed,Castries,147,2007
49932,Heather Warm,Port Moresby ,136,2009
49933,Solid Client,Dili,51,2007
49934,Lens Lively,Monte Carlo,116,2011
49935,Jar Resultant,Bandar Seri Begawan,25,2017
49936,Approximate Queue,Oslo,130,2002
49937,Acyclic Power,Dili,51,2012
49938,Lead Sempre,Thimphu,20,2022
49939,Odious Inertia,Tallinn,57,2009
49940,Key Square,Saint George’s,68,2013
49941,Fixed Sleek,Riga,95,2008
49942,Complicated Teaser,Bridgetown,15,2003
49943,Radioactive Osprey,Ulaanbaatar,117,2022
49944,Yummy Clerk,Praia,32,2002
49945,Texture Frosty,Majuro,110,2022
49946,Volume Obtuse,Ottawa,31,2023
49947,Rectilinear Cuisine,Bangkok,175,2003
49948,Trusting Segue,Nay Pyi Taw,121,2011
49949,Jarhead Critical,Lima,138,2013
49950,Destination Frigid,Buenos Aires,7,2009
49951,Sunny Benefit,Brussels,17,2020
49952,Wooden Engineer,Jerusalem,82,2000
49953,Grain Magnetic,Monrovia,98,2014
49954,Dailies Other,Sri Jayewardenepura Kotte,165,2004
49955,District Class,Madrid,164,2019
49956,Humble Click,Tehran,79,2006
49957,Bocce Nondeterministic,Berne,170,2013
49958,Isomorphic Occurrence,Asuncion,137,2022
49959,Ragdoll Rubbery,New Delhi,77,2019
49960,Spruce Messy,Washington D.C.,187,2007
49961,Journal Diachronic,Brussels,17,2006
49962,Centerline Inscribed,Vienna,10,2010
49963,Clean Angel,Stockholm,169,2013
49964,Young Simulcast,Tegucigalpa,74,2002
49965,Sandcrab Synchronic,Tbilisi,64,2023
49966,Vision Worn,Brussels,17,2015
49967,Chestnut Horseradish,Belgrade,154,2001
49968,Vicious Cork,Ljubljana,159,2011
49969,Game Largo,Wellington,126,2012
49970,Plaster Dark,Riyadh,152,2019
49971,Jackal Inventive,Guatemala City,69,2023
49972,Character Flush,Tashkent,189,2005
49973,Binding Bogey,Georgetown,72,2012
49974,Acceleration Charcoal,Nuku’alofa,177,2002
49975,Blocking Atoll,Pyongyang,90,2008
49976,Advanced Oxford,Berne,170,2022
