id,stage_name,full_name,date_of_birth,birthplace,group_id,country_id,gender,weight,height
1094,Nayoung,Kim Nayoung,2002-11-30,Chuncheon,241.0,91,F,43.0,154.0
1095,Nayu,Kim Yewon,2002-07-23,,211.0,91,F,,
1096,Nayun,Kim Nayun,1998-07-31,Seoul,274.0,91,F,48.0,167.0
1097,NC.A,Im Soeun,1996-10-07,Osan,404.0,91,F,,
1098,New,Choi Chanhee,1998-04-26,Jeonju,376.0,91,M,51.0,175.0
1099,New Sun,Choi Yoonsun,1997-06-19,,357.0,91,F,,172.0
1100,Nicole,Nicole Jung,1991-10-07,Los Angeles,228.0,91,F,,
1101,Niel,Ahn Daniel,1994-08-16,Anyang,373.0,91,M,,
1102,Nine,Jung Wookjin,1999-12-13,,306.0,91,M,,
1103,Nizz,Hwang Sujeong,2001-07-07,,436.0,91,F,,
1104,Noah,Hwang Seundae,1998-03-18,,,91,M,,
1105,Noah,Song Yubin,2000-08-02,,,91,M,,
1106,Noeul,No Eul,1989-05-10,Jeonju,324.0,91,F,44.0,164.0
1107,Nohyul,Lee Nohyul,2004-06-18,,110.0,91,M,,
1108,O.de,Oh Seungmin,2002-06-11,Suwon,437.0,91,M,,177.0
1109,O.V,Kim Sanchan,1999-01-03,,126.0,91,M,,
1110,On,Choi Juhwan,2002-10-16,,,91,M,,
1111,On,Kim Dongwoo,1969-12-31,,24.0,91,M,65.0,177.0
1112,Onda,Jo Selim,2000-05-18,,143.0,91,F,,
1113,Onejunn,Jo Wonjun,1988-11-22,Changwon,86.0,91,M,61.0,179.0
1114,Onew,Lee Jinki,1989-12-14,Gwangmyeong,348.0,91,M,61.0,177.0
1115,P-Goon,Park Sehyuk,1991-10-18,Seoul,,91,M,,
1116,P.O,Pyo Jihoon,1993-02-02,Seoul,78.0,91,M,64.0,181.0
1117,Park Kyung,Park Kyung,1992-07-08,Seoul,78.0,91,M,56.0,176.0
1118,Peniel,Shin Donggeun,1993-03-10,Chicago,89.0,91,M,63.0,175.0
1119,PSY,Park Jaesang,1977-12-31,Seoul,,91,M,,
1120,Q,Ji Changmin,1998-11-05,,376.0,91,M,56.0,175.0
1121,Qri,Lee Jihyun,1986-12-12,Goyang,371.0,91,F,44.0,162.0
1122,ra.L,Yi Taehyun,2003-09-29,,391.0,91,M,,
1123,ra.L,Yi Taehyun,2003-09-29,,392.0,91,M,,
1124,Rachel,Sung Nayeon,2000-08-28,,41.0,91,F,,
1125,Rain,Jung Jihoon,1982-06-25,Seosan,,91,M,,
1126,Raina,Oh Hyerin,1989-05-07,Ulsan,28.0,91,F,,
1127,Rakwon,Seok Rakwon,2003-11-14,Seoul,47.0,91,M,,172.0
1128,Rano,Byun Yongseop,1998-12-10,,138.0,91,M,60.0,175.0
1129,Raon,Lee Seoyoung,2000-01-21,,35.0,91,F,,
1130,Ravi,Kim Wonsik,1993-02-15,Seoul,416.0,91,M,65.0,183.0
1131,Ravn,Kim Yoongjo,1995-09-02,,304.0,91,M,,
1132,Rayeon,Lee Rayeon,2001-11-24,Gwangju,150.0,91,F,45.0,167.0
1133,Red,Lee Heejin,1991-07-10,Daegu,320.0,91,F,,163.0
1134,Ren,Choi Minki,1995-11-03,Busan,298.0,91,M,,
1135,Rena,Kang Yebin,1998-10-19,,198.0,91,F,49.0,162.0
1136,Rex,Kim Minjun,2007-07-27,,,91,M,,
1137,Ricky,Yoo Changhyun,1995-02-27,Seoul,373.0,91,M,,
1138,Rie,Lee Seungho,1996-11-06,,306.0,91,M,,
1139,Rihan,Choi Yeonsik,1998-05-22,,226.0,91,M,,
1140,Riho,Jin Seungwook,1998-03-01,Incheon,410.0,91,M,59.0,178.0
1141,Riina,Lee Seunghyeon,2001-02-21,,186.0,91,F,55.0,172.0
1142,Rina,Kang Soeun,2001-09-27,,429.0,91,F,,
1143,Rinji,Hwang Rinji,2006-05-05,,312.0,91,F,,169.0
1144,Rio,Son Gwanghyuk,1999-07-16,,3.0,91,M,,
1145,Riwon,Kim Riwon,2007-01-11,,108.0,91,F,,156.0
1146,Riwoo,Lee Sanghyeok,2003-10-22,,85.0,91,M,,
1147,RM,Kim Namjoon,1994-09-12,Ilsan,90.0,91,M,67.0,181.0
1148,Roa,Kim Minkyung,1997-07-29,,198.0,91,F,49.0,172.0
1149,Roa,Kwak Jieun,1994-10-06,,,91,F,,
1150,Rocky,Park Minhyuk,1999-02-25,Jinju,,91,M,,
1151,Roda,Shin Joongmin,1998-09-19,,,91,M,60.0,179.0
1152,Roel,Kim Sunho,1997-02-13,,43.0,91,M,,
1153,Rokhyun,Kim Rokhyun,1991-02-10,Suncheon,,91,M,,
1154,Romin,Choi Youngmin,2001-04-24,,138.0,91,M,58.0,179.0
1155,Ron,Cheon Byeonghwa,1991-01-22,,425.0,91,M,62.0,183.0
1156,Roni,Jeong Rowoon,1994-07-31,,,91,M,55.0,174.0
1157,Rora,Lee Dain,2008-08-05,,56.0,91,F,,
1158,Roshin,Bae Sijun,2001-04-13,Daegu,226.0,91,M,,
1159,Rosé,Roseanne Park,1997-02-11,Auckland,69.0,91,F,,167.0
1160,Rowoon,Kim Seokwoo,1996-08-07,,,91,M,,
1161,Royeon,Jeon Hyunjoo,1998-02-20,,35.0,91,F,,
1162,Rubin,Lee Haejoon,1995-08-16,,5.0,91,M,,
1163,Ruby,Heo Jiwon,2002-08-21,,316.0,91,F,,
1164,Rui,Jang Rui,2000-03-07,Seoul,,91,M,63.0,178.0
1165,Ryeowook,Kim Ryeowook,1987-06-21,Incheon,366.0,91,M,58.0,175.0
1166,Ryujei,Chae Hocheol,1997-11-08,Incheon,226.0,91,M,54.0,175.0
1167,Ryujin,Shin Ryujin,2001-04-17,Seoul,217.0,91,F,,
1168,S.Coups,Choi Seungcheol,1995-08-08,Daegu,344.0,91,M,63.0,177.0
1169,Saebom,Kim Saerok,1997-01-30,,287.0,91,F,,
1170,Saebom,Kim Seyoung,1995-01-13,Gwacheon,152.0,91,F,,
1171,Saebyeok,Shim Jaeyoung,1996-11-09,,,91,F,,
1172,Saebyeol,Han Saebyeol,1996-05-23,,263.0,91,F,168.0,
1173,Saena,Jung Sehyun,2004-03-12,Busan,154.0,91,F,42.0,160.0
1174,Saerom,Lee Saerom,1997-01-07,Gangwon,157.0,91,F,,
1175,Sakang,Jeon Sakang,2002-10-26,,,91,M,,
1176,Samuel,Kim Samuel,2002-01-17,Los Angeles,,91,M,,
1177,San,Choi San,1999-07-10,,48.0,91,M,,173.0
1178,Sandeul,Lee Junghwan,1992-03-20,Busan,54.0,91,M,62.0,178.0
1179,Sanga,Lee Sanga,1999-08-05,,,91,F,,165.0
1180,Sangah,Yoo Sangah,2002-09-04,Incheon,241.0,91,F,,168.0
1181,Sangdo,Yoo Sangdo,1993-03-02,Incheon,,91,M,,
1182,Sangho,Jo Sangho,1995-02-10,Changwon,355.0,91,M,,
1183,Sanghoon,Lee Sanghoon,1993-12-23,Cheongju,,91,M,,
1184,Sangil,Shim Sangil,1993-05-01,Seoul,355.0,91,M,,
1185,Sangmin,Kim Sangmin,1992-07-07,Jinju,117.0,91,M,67.0,178.0
1186,Sangwoo,Kim Sangwoo,2002-09-03,,225.0,91,M,,
1187,Sangyeon,Lee Sangyeon,1996-11-04,,376.0,91,M,61.0,176.0
1188,Sanha,Yoon Sanha,2000-03-21,Seoul,46.0,91,M,,
1189,Satbyeol,Jeon Yujin,2001-02-27,,,91,F,,165.0
1190,Sea,Kim Sujeong,1999-12-05,,196.0,91,F,,
1191,Sebin,Jang Sebin,1996-04-24,Pocheon,355.0,91,M,,
1192,Seea,Kang Eunyoung,1994-08-21,,311.0,91,F,43.0,160.0
1193,Seeun,Yoon Seeun,2003-06-14,Pyeongtaek,362.0,91,F,49.0,167.0
1194,Seeun,Park Seeun,2005-08-17,Daegu,440.0,91,M,,180.0
1195,Segye,Shin Segye,1998-08-19,,42.0,91,F,,
1196,Sehun,Oh Sehun,1994-04-12,Seoul,147.0,91,M,63.0,181.0
1197,Sehyung,Kang Sehyung,1998-12-13,,61.0,91,F,,169.0
1198,Sei,Lee Seojung,2000-01-07,,429.0,91,F,,
1199,Sejeong,Kim Sejeong,1996-08-28,,181.0,91,F,48.0,164.0
1200,Sejin,Lee Sejin,1999-07-22,,3.0,91,M,,
1201,Sejun,Lim Sejun,1996-05-04,,414.0,91,M,,
1202,Seline,Jung Yeonjeong,2000-06-20,,105.0,91,F,,
1203,Semi,Gu Semi,2002-04-10,,105.0,91,F,46.0,166.0
1204,Semmi,Oh Heesun,1995-10-22,,263.0,91,F,165.0,
1205,Sena,Lim Yena,2005-10-12,Incheon,26.0,91,F,,
1206,Seobin,Woo Seobin,2005-09-02,Seoul,189.0,91,M,,
1207,Seogoong,Park Hyunho,1992-05-01,Seongnam,,91,M,,
1208,Seoham,Park Seoham,1993-10-28,,236.0,91,M,70.0,190.0
1209,Seoho,Lee Seoho,1996-06-07,,304.0,91,M,,
1210,Seohyun,Seo Joohyun,1991-06-28,Seoul,,91,F,48.0,168.0
1211,Seoi,Lee Yejin,2000-02-12,,186.0,91,F,,169.0
1212,Seokcheol,Lee Seokchul,2000-01-11,,,91,M,170.0,
1213,Seokhwa,Kang Seokhwa,2000-12-01,,428.0,91,M,56.0,172.0
1214,Seokyoung,Kim Seokyung,1999-04-16,,182.0,91,F,,
1215,Seol,Min Jihye,1997-01-01,Gunsan,307.0,91,F,,
1216,Seola,Kim Hyunjung,1994-12-24,Seoul,432.0,91,F,,165.0
1217,Seolhyun,Kim Seolhyun,1995-01-03,Bucheon,37.0,91,F,47.0,167.0
1218,Seonghwa,Park Seonghwa,1998-04-03,Jinju,48.0,91,M,,178.0
1219,Seonglee,Kim Seonglee,1994-04-06,,,91,M,,173.0
1220,Seongmin,Ahn Seongmin,2003-08-01,,113.0,91,M,,
1221,Seongmin,Oh Sungmin,2001-08-25,,303.0,91,M,,
1222,Seongsoo,Park Seongsoo,1999-04-07,,24.0,91,M,65.0,180.0
1223,Seongwu,Ong Seunwu,1995-08-25,Incheon,420.0,91,M,,
1224,Seonyu,Kim Seonyu,2008-03-20,,108.0,91,F,,159.0
1225,Seoryoung,Lee Seoryung,2000-01-26,,182.0,91,F,,
1226,Seowon,Seo Won,2000-12-18,,292.0,91,M,,
1227,Seowon,Jang Seowon,2006-12-05,Gwangju,239.0,91,F,,
1228,Seowon,Jung Seowon,2004-04-26,Gwacheon,26.0,91,F,,
1229,Seoyeon,Lee Seoyeon,2000-01-22,Seoul,157.0,91,F,,
1230,Seoyeon,Kim Minju,1995-11-26,Gwacheon,152.0,91,F,,
1231,Seoyeon,Yoon Seoyeon,2003-08-06,,394.0,91,F,,
1232,Seoyeon,Ahn Seoyeon,2005-03-26,Bucheon,118.0,91,F,,
1233,Seoyoon,Kim Suyoung,1995-01-26,,83.0,91,F,,
1234,Seoyoung,Lee Seoyoung,1994-06-27,,190.0,91,F,50.0,164.0
1235,Seoyul,Seo Yuri,1997-11-26,,61.0,91,F,,163.0
1236,Serim,Park Serim,1999-03-03,,113.0,91,M,,
1237,Serri,Park Miyeon,1990-09-16,Seoul,122.0,91,F,,
1238,Seulgi,Kang Seulgi,1994-02-10,Seoul,327.0,91,F,,162.0
1239,Seulgi,Jeong Seulgi,1990-05-12,,,91,F,,
1240,Seungah,Oh Seungah,1988-09-13,Seoul,324.0,91,F,45.0,167.0
1241,Seungchae,Cho Seungchae,2006-10-26,,26.0,91,F,,
1242,Seungchan,Kang Seungchan,2003-01-01,,291.0,91,M,,
1243,Seungeon,Yoo Seungeon,2004-01-02,,144.0,91,M,,179.0
1244,Seungeun,Shim Seungeun,2000-12-27,,95.0,91,F,,
1245,Seunghan,Lee Seunghan,1996-02-22,,136.0,91,M,,
1246,Seunghan,Hong Seunghan,2003-10-02,,329.0,91,M,62.0,179.0
1247,Seunghee,Oh Seunghee,1995-10-10,Gwangju,109.0,91,F,,163.0
1248,Seunghee,Hyun Seunghee,1996-01-25,Chuncheon,301.0,91,F,48.0,160.0
1249,Seungheon,Lee Seungheon,2007-05-15,,17.0,91,M,51.0,171.0
1250,Seungho,Yang Seungho,1987-10-16,Seoul,264.0,91,M,,
1251,Seungho,Kim Seungho,2004-07-19,,110.0,91,M,,
1252,Seunghun,Kim Seunghun,1999-02-26,,107.0,91,M,69.0,181.0
1253,Seunghwan,Lee Seunghwan,1994-12-10,,333.0,91,M,,
1254,Seunghwan,Lee Seunghwan,2000-05-20,,6.0,91,M,64.0,178.0
1255,Seunghwan,Park Seunghwan,2002-04-06,,29.0,91,M,,
1256,Seunghwan,Jeong Seunghwan,2004-01-27,Busan,47.0,91,M,,177.0
1257,Seunghyub,Lee Seunghyub,1992-10-31,Daegu,285.0,91,M,,
1258,Seunghyun,Song Seungyun,1992-08-21,Seoul,158.0,91,M,,
1259,Seunghyun,Lee Seunghyun,2001-12-31,,,91,M,,
1260,Seunghyun,Lee Seunghyun,1998-07-17,,29.0,91,M,,
1261,Seungjun,Ji Seungjun,1998-09-15,,,91,M,,
1262,Seungkwan,Boo Seungkwan,1998-01-16,Jeju,344.0,91,M,58.0,172.0
1263,Seungmin,Bae Seungmin,1998-10-13,,174.0,91,M,,
1264,Seungmin,Kim Seungmin,2000-09-22,Seoul,364.0,91,M,,
1265,Seungmin,Lee Seungmin,1996-02-03,,,91,F,,162.0
1266,Seungmo,Kim Seungmo,2006-07-03,,34.0,91,M,,180.0
1267,Seungri,Lee Seunghyun,1990-12-12,Gwangju,,91,M,60.0,176.0
1268,Seungsik,Kang Seungsik,1995-04-16,,414.0,91,M,,
1269,Seungwoo,Han Seungwoo,1994-12-24,,414.0,91,M,,
1270,Seungyeon,Jang Seunyeon,1996-11-06,Seongnam,109.0,91,F,,163.0
1271,Seungyeon,Han Seungyeon,1988-07-24,Seoul,228.0,91,F,,
1272,Seungyeop,Choi Seungyeop,1997-05-08,,138.0,91,M,60.0,176.0
1273,Seungyoon,Cho Seungyoon,1996-08-05,,406.0,91,M,68.0,183.0
1274,Seyeon,Park Seyeon,2001-05-06,,322.0,91,F,46.0,167.0
1275,Seyong,Kim Seyong,1991-11-20,Busan,282.0,91,M,,
1276,Seyoung,Lee Seyoung,1990-02-08,Busan,117.0,91,M,60.0,180.0
1277,Seyoung,Ha Seyoung,1999-02-03,Daegu,,91,F,50.0,166.0
1278,Sheon,Kim Suyeon,2003-01-28,,66.0,91,F,,162.0
1279,Shiho,Kwon Subin,2001-08-22,,83.0,91,F,,
1280,Shihyun,Kim Shihyun,1998-05-06,Changwon,424.0,91,M,,
1281,Shin,Shin Wonho,1991-10-23,Seoul,117.0,91,M,66.0,185.0
1282,Shin,Kim Suhyun,2000-03-18,,166.0,91,M,,
1283,Shin Hyesung,Jung Pilkyo,1979-11-27,Seoul,349.0,91,M,65.0,179.0
1284,Shindong,Shin Donghee,1985-09-28,Mungyeong,366.0,91,M,90.0,178.0
1285,Shinwon,Go Shinwon,1995-12-11,,309.0,91,M,,
1286,Shinye,Kam Yerim,2004-03-07,,257.0,91,F,46.0,166.0
1287,Shinyoung,Park Shinyoung,2000-03-19,,179.0,91,F,,
1288,Shinyu,Shin Junghwan,2003-11-07,,400.0,91,M,,
1289,Shion,Park Shion,2006-04-03,Daejeon,394.0,91,F,,166.0
1290,Shownu,Son Hyunwoo,1992-06-18,,275.0,91,M,,
1291,Sian,Choi Changmin,2001-02-01,,,91,M,,
1292,Sieun,Lee Sieun,1993-09-19,,,91,F,,163.0
1293,Sieun,Park Sieun,2001-08-01,Seoul,362.0,91,F,44.0,160.0
1294,Sieun,Lee Sieun,2001-05-29,Daegu,,91,F,50.0,160.0
1295,Sihyeon,Kim Sihyeon,1999-08-05,,143.0,91,F,51.0,168.0
1296,Sihyeon,Kang Sihyeon,1998-07-15,,44.0,91,F,,
1297,Sihyeon,Hwang Sihyeon,2005-03-12,Uijeongbu,118.0,91,F,,
1298,Sihyoung,Kim Sihyoung,1992-05-15,Busan,200.0,91,M,63.0,182.0
1299,Sihyun,Park Sihyun,1986-11-29,,360.0,91,F,,
1300,Simyeong,Lee Simyeong,1999-05-27,,95.0,91,F,,
1301,SinB,Hwang Eunbi,1998-06-03,Cheongju,415.0,91,F,,165.0
1302,Sio,Jeong Jiho,2004-10-06,Iksan,154.0,91,F,45.0,165.0
1303,Sion,Kim Sion,2004-10-19,,445.0,91,M,,
1304,Sion,Ryu Sion,2001-03-07,Daegu,164.0,91,F,,158.0
1305,Siu,Hwang Inseok,1995-05-19,,136.0,91,M,,
1306,Siwan,Yim Siwan,1988-12-01,Busan,446.0,91,M,,
1307,Siwon,Choi Siwon,1986-04-07,Seoul,366.0,91,M,65.0,185.0
1308,Siwoo,Yoo Siwoo,2001-05-11,Iksan,96.0,91,M,,178.0
1309,Siwoo,Park Siwoo,2001-02-05,,73.0,91,M,54.0,174.0
1310,Siyeon,Lee Siyeon,1995-10-01,Daegu,132.0,91,F,,170.0
1311,Siyoon,Kim Siyoon,2005-02-16,,66.0,91,F,,168.0
1312,Siyoung,Park Siyoung,2003-05-06,,271.0,91,M,55.0,172.0
1313,Siyun,Yoon Siyun,2005-01-08,,34.0,91,M,,
1314,Sodam,Park Sodam,2004-11-26,,73.0,91,M,,
1315,Soeun,Park Soeun,2002-10-26,,427.0,91,F,,168.0
1316,Soeun,Bang Soeun,2005-12-10,,393.0,91,F,,
1317,Sohee,Kim Sohee,1995-01-20,Busan,287.0,91,F,41.0,162.0
1318,Sohee,Kim Sohee,1999-12-31,,32.0,91,F,,
1319,Sohee,Kim Sohee,2003-08-14,,331.0,91,F,46.0,161.0
1320,Sohee,Uhm Sohee,2004-01-01,,,91,F,,
1321,Sohee,Lee Sohee,2003-11-21,,329.0,91,M,,174.0
1322,Sohye,Kim Sohye,1999-07-19,Seoul,,91,F,,
1323,Sohyun,Kwon Sohyun,1994-08-30,Seoul,14.0,91,F,,162.0
1324,Sohyun,Park Sohyun,2002-10-13,Seoul,394.0,91,F,,167.0
1325,Sojin,Park Sojin,1986-05-21,Daegu,169.0,91,F,47.0,167.0
1326,Sojin,Jo Sojin,1991-10-11,Gwangju,18.0,91,F,47.0,170.0
1327,Sojin,Hong Sojin,1999-09-24,,,91,F,,163.0
1328,Sojung,Lee Sojung,1993-09-03,Wonju,238.0,91,F,,
1329,Solar,Kim Yongsun,1991-02-21,Seoul,259.0,91,F,43.0,163.0
1330,Solbin,Ahn Solbin,1997-08-19,Ojeonggu,237.0,91,F,52.0,169.0
1331,Solji,Heo Solji,1989-01-10,Seongnam,146.0,91,F,,170.0
1332,Somi,Jeon Somi,2001-03-09,Ontario,,91,F,,
1333,Somin,Jang Somin,1993-11-10,Gwangmyeon,57.0,91,F,,
1334,Somin,Jeon Somin,1996-08-22,Seoul,,91,F,,
1335,Somyi,Ahn Somyi,2000-01-26,Changwon,128.0,91,F,,
1336,Song,Song Yunhyeong,1995-02-08,,208.0,91,M,,
1337,Songhee,Yoon Songhee,1998-11-08,,95.0,91,F,,
1338,SongSun,Kim Songsun,1997-03-22,,393.0,91,F,,
1339,Songyee,Park Songyee,2004-09-25,,,91,F,,
1340,Soobin,Park Soobin,1996-09-14,Seoul,432.0,91,F,,159.0
1341,Soobin,Choi Soobin,2000-12-05,,401.0,91,M,65.0,184.0
1342,Soodam,Lee Soodam,1999-11-09,,342.0,91,F,,
1343,Soohyun,Shin Soohyun,1989-03-11,Pocheon,402.0,91,M,,
1344,Soojin,Seo Soojin,1998-03-09,,,91,F,,
1345,Soojin,Lee Soojin,2001-12-12,,427.0,91,F,,165.0
1346,Soojung,Hwang Soojung,2001-05-10,Yongin,197.0,91,F,47.0,169.0
1347,Soomin,Kim Soomin,2007-10-03,Daegu,394.0,91,F,,158.0
1348,Sooyoung,Choi Sooyoung,1990-02-10,Gwangju,,91,F,48.0,170.0
1349,Sowon,Kim Sojung,1995-12-07,Seoul,165.0,91,F,,172.0
1350,Sowon,Nam Soeun,2004-12-13,,386.0,91,F,,
1351,Soyee,Jang Sojin,1996-11-21,,181.0,91,F,,
1352,Soyeon,Jung Soyeon,1994-05-04,Gwangju,237.0,91,F,44.0,161.0
1353,Soyeon,Park Soyeon,1987-10-05,Andong,,91,F,46.0,163.0
1354,Soyeon,Jeon Soyeon,1998-08-26,,2.0,91,F,42.0,157.0
1355,Soyou,Kang Jihyun,1992-02-12,,352.0,91,F,,
1356,Soyoung,Yoo Soyoung,1996-03-29,Seoul,,91,F,,
1357,Soyul,Park Hyekyeong,1991-05-15,Seoul,115.0,91,F,,160.0
1358,St. Van,Lee Geumhyuk,1991-12-22,,411.0,91,M,70.0,182.0
1359,Steve,Lim Dohyun,2002-03-09,Los Angeles,445.0,91,M,,
1360,Steven,Kim Steven,2000-01-17,Sydney,250.0,91,M,57.0,176.0
1361,Sua,Kim Bora,1994-08-10,Changwon,132.0,91,F,,164.0
1362,Sua,Yang Sua,1995-03-24,Gwangju,,91,F,,169.0
1363,Sua,Choi Sooah,2003-02-24,,312.0,91,F,44.0,162.0
1364,Sua,Yoo Sua,2005-07-23,Anyang,118.0,91,F,,
1365,Subin,Park Subin,1994-02-12,Gwangju,122.0,91,F,,
1366,Subin,Jung Subin,1999-04-05,,414.0,91,M,,
1367,Subin,Oh Subin,1998-09-30,,,91,F,,172.0
1368,Suga,Min Yoongi,1993-03-09,Daegu,90.0,91,M,59.0,176.0
1369,Sugyeong,Jo Sugyeong,2000-01-12,Haenam,152.0,91,F,,
1370,Suho,Kim Junmyeon,1991-05-22,Seoul,147.0,91,M,65.0,173.0
1371,Suhye,Kim Suhye,2004-12-13,Incheon,242.0,91,F,40.0,158.0
1372,Suhyeon,Kim Seunghyun,1988-04-19,,,91,F,,
1373,Suhyeon,Kim Suhyun,2000-01-15,Daegu,66.0,91,F,45.0,161.0
1374,Suhyun,Choi Hyunggeun,1992-10-01,Bucheon,355.0,91,M,,
1375,Suhyun,Yoo Suhyun,2000-08-15,,,91,F,49.0,168.0
1376,Suil,Ma Suil,1999-03-30,Gwangju,250.0,91,M,50.0,170.0
1377,Sujeong,Ryu Sujeong,1997-11-19,Daejeon,247.0,91,F,48.0,168.0
1378,Suji,Lee Suji,1998-03-20,Busan,404.0,91,F,,
1379,Sujin,Bang Sujin,1996-06-26,,422.0,91,F,,
1380,Sukjun,Lee Sukjun,2000-01-31,,24.0,91,M,65.0,183.0
1381,Sulli†,Choi Jinri,1994-03-29,Busan,,91,F,,
1382,Sullyoon,Seol Yoona,2004-01-26,,293.0,91,F,,
1383,Sumin,Ji Sumin,1994-03-03,Yongin,357.0,91,F,,168.0
1384,Sumin,Park Sumin,2001-09-09,,133.0,91,F,46.0,166.0
1385,Sumin,Bae Sumin,2001-03-13,Pohang,362.0,91,F,46.0,159.0
1386,Sumin,Choi Sumin,2004-04-07,Seoul,440.0,91,M,,
1387,Sun J,Jeon Heesun,2001-02-13,,168.0,91,F,165.0,
1388,Sungah,Son Sungah,1989-07-08,Suma,18.0,91,F,48.0,172.0
1389,Sungchan,Jung Sungchan,2001-09-13,,329.0,91,M,66.0,185.0
1390,Sungho,Park Sungho,2003-09-04,,85.0,91,M,,
1391,Sunghoon,Park Sunghoon,2002-12-08,,139.0,91,M,,
1392,Sunghyuk,Seo Sunghyuk,1999-08-26,,,91,M,,170.0
1393,Sunghyun,Kim Sunghyun,1996-03-16,,,91,M,71.0,186.0
1394,Sungjae,Yook Sungjae,1995-05-02,Yongin,89.0,91,M,68.0,180.0
1395,Sungjin,Park Sungjin,1993-01-16,,125.0,91,M,,
1396,Sungjong,Lee Sungjong,1993-09-03,Gwangju,213.0,91,M,54.0,177.0
1397,Sungjoo,Kim Sungjoo,1994-02-16,,406.0,91,M,65.0,180.0
1398,Sungjun,Park Sungjun,1992-12-17,Ansan,86.0,91,M,55.0,175.0
1399,Sungjun,Lee Sungjun,2002-06-15,,73.0,91,M,,
1400,Sungjun,Oh Sungjun,2005-08-30,Ulsan,383.0,91,M,,
1401,Sungkyu,Kim Sungkyu,1989-04-28,Jeonju,213.0,91,M,62.0,178.0
1402,Sungmin,Lee Sungmin,1986-01-01,Gyeonggi,366.0,91,M,57.0,175.0
1403,Sungmin,Oh Sungmin,1990-12-31,,64.0,91,M,,
1404,Sungmin,Hong Sungmin,2004-09-17,,151.0,91,M,,172.0
1405,Sungoh,Yoo Sungoh,1991-01-08,,,91,M,,
1406,Sungwoon,Ha Sungwoon,1994-03-22,Goyang,420.0,91,M,,
1407,Sungyeol,Lee Sungyeol,1991-08-27,Yongin,213.0,91,M,59.0,183.0
1408,Sunhwa,Han Sunhwa,1990-10-06,Busan,,91,F,,
1409,Sunhye,Jeong Sunhye,2004-04-12,Gyeonggi,444.0,91,F,,
1410,Sunmi,Lee Sunmi,1992-05-02,Iksan,433.0,91,F,,167.0
1411,Sunn,Hwang Jiwon,2000-02-07,Jincheon,,91,F,,
1412,Sunny,Lee Sunkyu,1989-05-15,California,,91,F,43.0,158.0
1413,Sunoo,Kim Sunwoo,2003-06-24,,139.0,91,M,,
1414,Sunshine,Kim Minjung,2002-06-20,,287.0,91,F,,
1415,Sunwoo,Choi Sunwoo,1992-03-12,Seoul,86.0,91,M,65.0,183.0
1416,Sunwoo,Kim Sunwoo,2000-04-12,,376.0,91,M,64.0,177.0
1417,Sunyoul,Seon Yein,1996-11-06,Wando,408.0,91,M,,
1418,Suri,Kang Suri,1994-10-11,,,91,F,,168.0
1419,Surin,Kim Surin,1991-12-27,,399.0,91,F,,
1420,Suwoong,Lee Suwoong,1995-01-20,,86.0,91,M,56.0,174.0
1421,Suyeon,Ji Suyeon,1997-04-20,,429.0,91,F,,
1422,Suyun,Kim Suyun,2001-03-17,,331.0,91,F,52.0,169.0
1423,Suzy,Bae Suji,1994-10-10,Gwangju,272.0,91,F,,168.0
1424,Suzy,Kim Suji,2001-06-03,,257.0,91,F,45.0,164.0
1425,Swan,Kim Suan,2000-12-28,,114.0,91,F,,
1426,Swan,Park Soojin,2003-07-11,,321.0,91,F,,
1427,Sya,Lee Junyoung,2002-09-09,,76.0,91,M,,
1428,T.O.P,Choi Seunghyun,1987-11-04,Seoul,63.0,91,M,65.0,180.0
1429,Taecyeon,Ok Taecyeon,1988-12-27,Busan,11.0,91,M,76.0,185.0
1430,Taedong,Kim Taedong,1997-11-07,,,91,M,61.0,177.0
1431,Taeeun,Moon Taeeun,2000-02-09,,,91,M,,175.0
1432,Taeha,Yoo Taeha,1995-10-05,,,91,F,,162.0
1433,Taeha,Kim Taeha,1998-06-03,Jeonju,,91,F,,
1434,Taeheon,Kim Taeheon,1989-06-18,Gwangju,446.0,91,M,,
1435,Taehun,Lee Taehoon,2000-03-21,,292.0,91,M,,
1436,Taehun,Choi Taehun,2002-11-19,Incheon,383.0,91,M,,
1437,Taehwan,Lee Taehwan,1994-01-15,Dangjin,409.0,91,M,58.0,174.0
1438,Taehyun,Nam Taehyun,1994-05-10,Hanam,,91,M,,
1439,Taehyun,Noh Taehyun,1993-10-15,Seoul,204.0,91,M,,
1440,Taehyun,Kang Taehyun,2002-02-05,,401.0,91,M,,
1441,Taeil,Lee Taeil,1990-09-24,Seoul,78.0,91,M,57.0,167.0
1442,Taeil,Moon Taeil,1994-06-14,Seoul,288.0,91,M,60.0,171.0
1443,Taekhyeon,Jung Taekhyeon,2003-07-28,Gunpo,6.0,91,M,66.0,178.0
1444,Taemin,Lee Taemin,1993-07-18,Seoul,348.0,91,M,53.0,177.0
1445,Taera,Lee Yujin,1994-04-12,Incheon,,91,F,,161.0
1446,Taerae,Kim Taerae,2002-09-05,,374.0,91,M,,
1447,Taerae,Kim Taerae,2002-07-14,Cheonan,447.0,91,M,,174.0
1448,Taeryeong,Lim Jeongmin,2000-12-27,,252.0,91,F,,
1449,Taesan,Han Dongmin,2004-08-10,,85.0,91,M,,
